age,annual_income,employment_length,employment_type,home_ownership,credit_score,loan_amount,loan_purpose,interest_rate,loan_term,debt_to_income_ratio,loan_to_income_ratio,monthly_payment,payment_to_income_ratio,credit_score_tier,income_category,default
28,15000.0,2.7,Full-time,Rent,595,17880.43,business,8.69,60,1.1920286666666666,1.1920286666666666,368.4839414487278,0.29478715315898224,Fair,Low,1
21,45360.122435744255,0.0,Full-time,Rent,656,29255.11,medical,8.68,60,0.6449521833068657,0.6449521833068657,602.7545532972509,0.1594584461233131,Fair,Medium,1
45,52960.076551257254,23.7,Full-time,Rent,626,77024.95,home_improvement,9.21,36,1.4543965004554256,1.4543965004554256,2456.9079223092144,0.5567003861706212,Fair,Medium,0
42,59755.39662825967,7.9,Full-time,Mortgage,604,105898.61,car,7.36,60,1.7722016081459355,1.7722016081459355,2114.952763773516,0.42472202675129916,Fair,Medium,1
32,49073.858165359736,5.1,Self-employed,Own,591,32550.13,vacation,12.28,36,0.6632885861616744,0.6632885861616744,1085.4883111556846,0.26543378126040457,Fair,Medium,1
21,15575.522619733703,0.0,Full-time,Own,623,11160.98,medical,8.27,36,0.7165717820511129,0.7165717820511129,351.13638583325616,0.2705293897914236,Fair,Low,1
47,55087.91839325889,10.2,Full-time,Own,669,51410.39,car,7.8,60,0.9332425602469504,0.9332425602469504,1037.5034568274916,0.22600312092121838,Fair,Medium,1
36,64085.03187132205,10.9,Self-employed,Own,625,32866.04,debt_consolidation,9.53,60,0.5128504900487926,0.5128504900487926,690.7299533777245,0.12934002213146908,Fair,High,0
46,40021.696030842475,5.4,Unemployed,Own,530,65579.47,other,8.99,36,1.6385979731958782,1.6385979731958782,2085.104412135023,0.6251922188989142,Poor,Medium,1
62,109037.41518915546,7.5,Full-time,Own,727,131928.26,other,7.66,60,1.2099356883243615,1.2099356883243615,2653.6138520591994,0.29204072904213013,Good,Very High,0
21,15000.0,0.0,Part-time,Own,563,3125.77,home_improvement,9.21,36,0.20838466666666666,0.20838466666666666,99.70443442438423,0.07976354753950739,Poor,Low,1
31,20019.102557171987,8.2,Full-time,Rent,542,39912.84,other,9.65,60,1.993737725555581,1.993737725555581,841.1726995666737,0.5042220232386896,Poor,Low,1
37,47323.618361175475,10.0,Full-time,Rent,647,56430.85,car,8.37,60,1.1924458009385044,1.1924458009385044,1154.2328383738102,0.2926824816051889,Fair,Medium,1
57,103887.93582950484,34.5,Unemployed,Own,537,186050.73,other,9.22,60,1.7908790709379019,1.7908790709379019,3882.002611303344,0.4484065542710491,Poor,Very High,1
21,15000.0,0.0,Self-employed,Rent,493,15796.12,other,8.36,36,1.0530746666666668,1.0530746666666668,497.6205253696306,0.39809642029570447,Poor,Low,0
63,76274.5947311292,6.3,Full-time,Rent,691,92037.05,debt_consolidation,8.24,60,1.206654067772291,1.206654067772291,1876.7688349897587,0.29526510234849845,Good,High,1
41,57567.704072407665,0.9,Full-time,Own,671,55466.65,home_improvement,3.68,60,0.9635029031249015,0.9635029031249015,1013.512498008285,0.21126689299267654,Good,Medium,0
38,47114.91886955839,6.8,Full-time,Mortgage,655,42556.33,home_improvement,4.04,60,0.9032453206132176,0.9032453206132176,784.5080089228837,0.1998113619411788,Fair,Medium,1
37,51067.808100892595,8.4,Full-time,Own,666,26288.61,debt_consolidation,8.43,60,0.514778506805357,0.514778506805357,538.4646166224385,0.1265293271781587,Fair,Medium,0
34,30754.92749622945,6.7,Full-time,Rent,623,59296.61,home_improvement,8.76,60,1.92803608486054,1.92803608486054,1224.0047462604105,0.47758385894181277,Fair,Medium,1
52,55410.95197204624,4.2,Full-time,Mortgage,631,24678.12,home_improvement,9.5,36,0.44536538575351736,0.44536538575351736,790.5129776569876,0.17119640421751703,Fair,Medium,0
27,30400.778936679802,0.7,Full-time,Rent,705,33445.97,home_improvement,8.97,36,1.1001681920605675,1.1001681920605675,1063.1059805948998,0.4196363452959628,Good,Medium,1
44,37288.96681705195,1.1,Full-time,Rent,631,9899.62,home_improvement,5.03,36,0.2654838909474151,0.2654838909474151,296.8338520425222,0.09552440114488206,Fair,Medium,0
35,42126.31414788868,11.9,Part-time,Mortgage,452,83722.52,debt_consolidation,11.01,60,1.9874162193749882,1.9874162193749882,1820.7480099732052,0.5186538761253933,Poor,Medium,1
30,30609.49856102917,8.5,Full-time,Rent,495,35378.0,debt_consolidation,10.56,36,1.1557850230530042,1.1557850230530042,1150.872613675547,0.4511825418038544,Poor,Medium,1
71,81508.64425657527,5.8,Part-time,Own,682,134302.46,home_improvement,8.68,60,1.647708181444398,1.647708181444398,2767.0864776793496,0.40738056723932764,Good,High,0
45,60316.070765250755,5.1,Full-time,Rent,557,70543.55,business,10.78,60,1.1695647462606515,1.1695647462606515,1526.0593090901377,0.3036124780136036,Poor,High,1
47,30740.95505963756,2.3,Full-time,Rent,589,50091.52,other,8.94,36,1.6294718203394225,1.6294718203394225,1591.4985190120951,0.6212553315632189,Fair,Medium,1
53,62241.614550947605,28.1,Full-time,Rent,590,69422.98,home_improvement,9.82,60,1.1153788426097802,1.1153788426097802,1468.8920770087504,0.28319806694083655,Fair,High,0
22,61031.492924900886,1.0,Part-time,Mortgage,584,57702.3,vacation,9.29,60,0.9454512291056447,0.9454512291056447,1205.9425353389681,0.2371121814417113,Fair,High,1
61,59555.81233223428,10.5,Part-time,Own,617,57544.08,business,7.41,60,0.9662210579714411,0.9662210579714411,1150.6058675354366,0.2318374961187814,Fair,Medium,0
21,44282.5074472662,0.0,Full-time,Mortgage,598,4625.43,major_purchase,9.69,60,0.1044527572316945,0.1044527572316945,97.57267656674361,0.02644096249958871,Fair,Medium,0
30,37260.51977979217,3.3,Full-time,Mortgage,583,29966.56,car,5.57,36,0.8042442826106798,0.8042442826106798,905.8137356548781,0.29172338153354566,Fair,Medium,1
34,32481.05659559229,6.5,Full-time,Rent,655,61996.39,other,9.04,36,1.9086937587003547,1.9086937587003547,1972.6229871372254,0.7287778886127414,Fair,Medium,0
46,36970.03612400205,17.1,Full-time,Mortgage,755,51151.59,debt_consolidation,9.55,60,1.3835958890716598,1.3835958890716598,1075.528894337432,0.3491028975129943,Excellent,Medium,0
42,53790.14473351577,10.6,Full-time,Own,668,99334.59,debt_consolidation,7.62,36,1.846706129758863,1.846706129758863,3095.4009185578357,0.690550494086135,Fair,Medium,0
37,67139.9396380676,15.2,Full-time,Mortgage,610,32260.67,vacation,13.49,60,0.48049894256545556,0.48049894256545556,742.1468591334542,0.1326447768289619,Fair,High,0
39,42043.18875425193,1.8,Full-time,Mortgage,672,43439.21,major_purchase,9.44,36,1.0332044568243384,1.0332044568243384,1390.2679972257642,0.39681138517405995,Good,Medium,0
28,32683.883713694162,5.6,Full-time,Own,706,5409.69,home_improvement,10.53,60,0.16551551974018935,0.16551551974018935,116.35574975752317,0.042720412583809854,Good,Medium,0
22,41426.749193532945,0.3,Full-time,Rent,681,57434.01,other,8.84,36,1.3863991531579292,1.3863991531579292,1822.1122851565206,0.5278074637169843,Good,Medium,1
48,64435.0957684993,10.2,Full-time,Own,576,102428.02,business,11.08,36,1.5896309112040536,1.5896309112040536,3357.2437966602806,0.6252326481311545,Poor,High,1
48,35737.897202436405,19.1,Full-time,Own,648,54351.0,home_improvement,8.96,60,1.5208225512578468,1.5208225512578468,1127.1825272498004,0.378483105773651,Fair,Medium,0
59,74788.39298359047,35.3,Full-time,Own,641,19808.68,car,5.66,60,0.264863024993013,0.264863024993013,379.8334355434565,0.06094530240169169,Fair,High,0
30,59124.20162608566,6.4,Self-employed,Own,600,33718.68,business,5.61,60,0.5703025000361829,0.5703025000361829,645.779355512851,0.13106903861743124,Fair,Medium,0
48,58767.916101292605,20.9,Full-time,Own,628,79105.85,home_improvement,8.55,36,1.3460720618994362,1.3460720618994362,2499.0100396770454,0.510280480669706,Fair,Medium,0
36,15000.0,11.3,Full-time,Rent,637,23131.25,debt_consolidation,7.67,36,1.5420833333333333,1.5420833333333333,721.3330697625214,0.5770664558100171,Fair,Low,1
54,72772.37741623897,10.6,Full-time,Mortgage,644,45191.65,business,7.6,36,0.6210000498062002,0.6210000498062002,1407.8177637583192,0.23214595654160966,Fair,High,0
52,61429.933067856415,23.5,Full-time,Own,721,53558.18,debt_consolidation,4.82,36,0.8718580230396612,0.8718580230396612,1600.8619271814973,0.31271958419615953,Good,High,1
42,24258.499045419037,16.5,Full-time,Rent,609,18616.11,major_purchase,11.6,36,0.7674056818249626,0.7674056818249626,614.7707102569507,0.3041098507072112,Fair,Low,1
35,17608.488818684764,7.5,Full-time,Own,591,1913.57,debt_consolidation,7.65,36,0.1086731530288657,0.1086731530288657,59.655840742226935,0.04065482826368935,Fair,Low,1
51,77762.20036967112,16.1,Self-employed,Rent,646,92954.98,other,6.52,60,1.1953748679706133,1.1953748679706133,1819.641842085393,0.2808009804406344,Fair,High,1
47,47065.10627370092,19.8,Part-time,Mortgage,602,64541.05,debt_consolidation,9.59,36,1.3713142306461614,1.3713142306461614,2070.15658111423,0.5278194598968095,Fair,Medium,1
31,24099.418695739783,8.2,Self-employed,Rent,589,15067.63,debt_consolidation,11.91,60,0.6252279438866136,0.6252279438866136,334.4862350770151,0.16655318004138142,Fair,Low,0
24,28278.980908058867,1.0,Full-time,Rent,607,39782.6,car,11.11,60,1.4067904401980362,1.4067904401980362,867.1541121934586,0.3679711578063293,Fair,Low,1
36,34404.75163537041,12.0,Full-time,Rent,687,19308.73,debt_consolidation,6.66,36,0.561222769594108,0.561222769594108,593.2005073391826,0.2069018304074019,Good,Medium,0
58,73534.62772175092,30.1,Full-time,Own,712,107324.36,debt_consolidation,7.08,60,1.4595077628747466,1.4595077628747466,2129.204160638669,0.34746147113635856,Good,High,1
53,62637.165660144856,7.5,Full-time,Own,650,60673.87,debt_consolidation,11.92,60,0.9686560584366596,0.9686560584366596,1347.2051691641632,0.25809695984147074,Fair,High,0
26,15000.0,3.6,Full-time,Rent,641,26350.14,medical,11.01,60,1.756676,1.756676,573.0473111358251,0.4584378489086601,Fair,Low,1
25,22416.77878429109,0.7,Part-time,Rent,544,25442.94,debt_consolidation,12.32,60,1.134995364179154,1.134995364179154,570.0870289053859,0.3051751731456885,Poor,Low,1
55,74861.6388026874,3.2,Full-time,Rent,693,33750.66,home_improvement,8.63,60,0.4508405177845026,0.4508405177845026,694.5630487543773,0.11133548127393285,Good,High,0
26,31984.702806969213,2.9,Full-time,Mortgage,659,53152.86,business,8.67,36,1.661821287531814,1.661821287531814,1682.0950243313043,0.6310873173902829,Fair,Medium,0
46,55550.52378107168,22.7,Full-time,Rent,656,87635.9,debt_consolidation,12.54,60,1.5775890853050984,1.5775890853050984,1973.4104863018756,0.4262952754316164,Fair,Medium,0
32,68043.81446514839,0.4,Full-time,Own,616,17693.67,business,11.51,36,0.2600334819421769,0.2600334819421769,583.550729228807,0.10291323033238202,Fair,High,0
59,84270.64762654575,31.4,Full-time,Own,615,16119.06,car,9.52,36,0.19127727689281934,0.19127727689281934,516.491750720448,0.0735475658869032,Fair,High,0
30,49227.29693842183,4.6,Full-time,Mortgage,651,17670.28,business,10.06,60,0.35895287978341894,0.35895287978341894,375.96311185712534,0.09164747249740297,Fair,Medium,0
53,63188.43998477104,27.5,Full-time,Mortgage,615,107805.71,home_improvement,8.77,60,1.7060986159174387,1.7060986159174387,2225.854470413177,0.4227079138430309,Fair,High,1
42,54997.093109506415,17.7,Part-time,Own,645,38977.92,major_purchase,5.52,60,0.7087269125731764,0.7087269125731764,744.8834443905533,0.1625286142830988,Fair,Medium,0
43,46499.60185202986,19.3,Full-time,Mortgage,558,49244.37,car,8.26,60,1.0590277774141914,1.0590277774141914,1004.6370883834003,0.2592634039956739,Poor,Medium,1
21,36663.24648286193,0.0,Full-time,Mortgage,689,45669.07,debt_consolidation,7.01,60,1.2456362810464099,1.2456362810464099,904.5178052010363,0.29605162400133306,Good,Medium,0
21,23344.001438514348,0.0,Full-time,Rent,611,35310.48,vacation,8.29,60,1.5126147114497104,1.5126147114497104,720.8799762077424,0.37056884773065046,Fair,Low,1
37,48674.649284805804,2.8,Self-employed,Rent,543,81623.25,debt_consolidation,9.14,36,1.676915010160728,1.676915010160728,2600.9191886945487,0.6412173631023442,Poor,Medium,1
42,54104.08478656481,6.4,Full-time,Rent,619,58440.23,home_improvement,7.84,60,1.0801445072131033,1.0801445072131033,1180.4872367099042,0.2618258287965076,Fair,Medium,0
26,31083.428982308014,1.2,Unemployed,Rent,457,27662.49,business,14.76,36,0.8899433204665054,0.8899433204665054,955.6813502719215,0.36894823314990394,Poor,Medium,1
26,75428.75321072638,3.7,Full-time,Own,689,35624.2,vacation,11.59,36,0.47228939208999204,0.47228939208999204,1176.2692701497053,0.18713329653431418,Good,High,0
46,46780.37185452831,3.8,Self-employed,Own,523,58676.09,vacation,13.57,36,1.2542886615451345,1.2542886615451345,1993.1771775264049,0.5112855067654106,Poor,Medium,1
46,46643.988064568766,4.6,Full-time,Mortgage,586,53396.47,debt_consolidation,5.49,60,1.1447663936043344,1.1447663936043344,1019.6881895794659,0.26233302045303397,Fair,Medium,0
38,57021.62069370177,14.9,Full-time,Mortgage,629,37246.79,vacation,11.17,36,0.6532046887982269,0.6532046887982269,1222.4128898456188,0.2572525035186813,Fair,Medium,0
49,51665.68535285536,19.8,Full-time,Own,638,48968.04,debt_consolidation,10.33,60,0.9477865175999979,0.9477865175999979,1048.395068447024,0.2435028343366203,Fair,Medium,1
25,25713.650342478468,3.5,Unemployed,Rent,497,38707.71,other,11.34,36,1.5053370285608803,1.5053370285608803,1273.4822439340458,0.5943063984954062,Poor,Low,1
35,26500.445869157254,2.0,Part-time,Rent,575,34224.06,home_improvement,9.01,60,1.2914522332558913,1.2914522332558913,710.6013064510038,0.32177630970867965,Poor,Low,1
59,80678.4535368015,15.2,Full-time,Own,651,81913.43,business,8.01,60,1.01530738888835,1.01530738888835,1661.3010566339979,0.24709958862206421,Fair,High,0
40,56716.401040143624,5.4,Full-time,Rent,656,35016.78,other,10.51,60,0.6174013046987109,0.6174013046987109,752.8206587301135,0.15928104990948286,Fair,Medium,0
41,45695.84791470766,0.2,Full-time,Rent,641,62567.13,debt_consolidation,9.57,60,1.3692082072047984,1.3692082072047984,1316.167535273354,0.34563338123761544,Fair,Medium,0
67,94196.82659838753,13.1,Full-time,Own,673,121754.12,debt_consolidation,10.66,60,1.29255012505999,1.29255012505999,2626.6316460209932,0.33461402990397,Good,High,0
23,15000.0,0.8,Full-time,Rent,605,14559.66,business,11.08,60,0.970644,0.970644,317.1434796095171,0.2537147836876137,Fair,Low,0
49,49990.4193162679,2.6,Full-time,Rent,530,27654.48,car,13.7,60,0.5531955998416814,0.5531955998416814,639.1783415008626,0.1534322016681771,Poor,Medium,0
59,70755.39695259875,21.5,Full-time,Rent,706,30585.11,debt_consolidation,8.89,60,0.4322654004823112,0.4322654004823112,633.2649922211314,0.1074007105315868,Good,High,0
36,26483.559156625197,5.7,Part-time,Rent,589,19726.52,business,7.47,36,0.7448590985575729,0.7448590985575729,613.3456777074921,0.2779138592725242,Fair,Low,1
50,35633.71121838019,1.3,Full-time,Rent,697,65087.05,business,4.58,60,1.8265582723369975,1.8265582723369975,1215.7882281016387,0.40942855061625716,Good,Medium,1
28,29279.865609169057,4.9,Full-time,Rent,574,44868.01,major_purchase,11.31,60,1.5323844241262323,1.5323844241262323,982.4901578075494,0.4026617488981426,Poor,Low,1
31,48122.165712690796,7.3,Full-time,Rent,664,86284.61,other,9.58,60,1.7930325604037598,1.7930325604037598,1815.5125865514256,0.4527259053278987,Fair,Medium,1
44,73468.9140069909,19.2,Full-time,Mortgage,567,124966.07,medical,8.91,36,1.7009380319424472,1.7009380319424472,3968.6552136407404,0.6482178647578383,Poor,High,1
49,52383.90209090246,13.6,Full-time,Own,552,50910.7,major_purchase,10.91,60,0.9718768165008785,0.9718768165008785,1104.6382836024168,0.25304833878595534,Poor,Medium,1
53,76676.20366601882,31.0,Full-time,Mortgage,654,84945.02,debt_consolidation,7.65,60,1.1078407111807198,1.1078407111807198,1708.1852689486373,0.26733487375911913,Fair,High,1
58,81582.02887621976,33.8,Self-employed,Own,593,34445.04,other,8.69,36,0.42221357417160704,0.42221357417160704,1090.3801700264614,0.16038534736823076,Fair,High,0
39,66160.47854722085,9.9,Full-time,Own,707,97233.22,debt_consolidation,4.73,60,1.4696571447953108,1.4696571447953108,1822.9074810988525,0.330633790043907,Good,High,0
54,61696.287087062854,14.7,Full-time,Own,709,55631.71,home_improvement,7.65,60,0.9017027219400607,0.9017027219400607,1118.7149936326177,0.21759137473941156,Good,High,0
35,15819.102741721414,0.0,Full-time,Rent,665,6429.06,car,7.33,36,0.40641116661085663,0.40641116661085663,199.48217065506634,0.15132249198605988,Fair,Low,1
50,62917.19456600219,20.6,Full-time,Mortgage,681,17690.69,debt_consolidation,8.83,60,0.28117417062265687,0.28117417062265687,365.7717532870141,0.06976250402963678,Good,High,0
42,36488.00913969144,11.9,Full-time,Rent,655,51909.89,medical,5.04,60,1.42265613345105,1.42265613345105,980.5552355246487,0.32248026416700487,Fair,Medium,1
45,44655.89794034108,22.5,Full-time,Rent,567,45378.68,debt_consolidation,11.35,36,1.0161855901011,1.0161855901011,1493.1724456192228,0.4012475434122649,Poor,Medium,1
45,50990.187415473454,14.3,Full-time,Mortgage,708,5970.5,debt_consolidation,6.55,36,0.11709115621309121,0.11709115621309121,183.12577896525454,0.043096710543099506,Good,Medium,0
21,19916.08552976286,0.0,Part-time,Own,617,33191.74,vacation,7.1,60,1.6665795068211486,1.6665795068211486,658.8033537828719,0.39694749420412817,Fair,Low,1
26,33479.321206826746,4.3,Part-time,Mortgage,500,42752.36,medical,10.48,36,1.276978100478405,1.276978100478405,1389.1530195964715,0.49791440310798546,Poor,Medium,1
41,60971.07355985359,19.1,Full-time,Own,673,10542.82,car,5.02,36,0.1729151117808416,0.1729151117808416,316.0724519378772,0.06220768639625761,Good,High,0
21,19483.966250860503,0.0,Full-time,Mortgage,577,13227.69,medical,9.38,36,0.6789012991344,0.6789012991344,422.9803156920602,0.2605097813737258,Poor,Low,0
49,66528.68293810313,4.2,Full-time,Rent,748,97968.2,major_purchase,7.1,60,1.4725708622722553,1.4725708622722553,1944.5132651699234,0.35073833046941105,Excellent,High,1
50,62086.6469286186,23.1,Full-time,Rent,602,13172.09,major_purchase,9.65,36,0.21215656911129432,0.21215656911129432,422.86510564624535,0.08173063804829067,Fair,High,0
43,66998.51763309193,17.3,Full-time,Own,660,100422.73,debt_consolidation,9.37,36,1.4988798789542048,1.4988798789542048,3210.737122453426,0.5750701184232012,Fair,High,0
26,28527.054436795082,1.1,Full-time,Rent,623,30218.74,debt_consolidation,7.99,60,1.0593010949291326,1.0593010949291326,612.5824752480144,0.25768484857990237,Fair,Low,1
56,68307.62528711047,26.8,Full-time,Own,654,108433.51,business,10.12,60,1.5874290687786685,1.5874290687786685,2310.2993013298724,0.405863788990332,Fair,High,1
64,74045.01022916894,25.0,Full-time,Own,771,127723.95,vacation,6.97,36,1.7249501297210306,1.7249501297210306,3941.993090468861,0.638853542449666,Excellent,High,1
41,47990.00071418189,2.2,Part-time,Own,670,74803.98,debt_consolidation,9.9,36,1.5587409645087607,1.5587409645087607,2410.2035459135013,0.6026764351019258,Fair,Medium,1
46,45027.33909176104,12.5,Self-employed,Own,500,11182.19,home_improvement,14.68,60,0.24834223441922382,0.24834223441922382,264.1489192599306,0.07039694316955906,Poor,Medium,1
42,38455.95596208459,19.6,Full-time,Own,649,37483.39,business,5.55,60,0.9747096142131148,0.9747096142131148,716.8416903338791,0.22368707444141384,Fair,Medium,0
46,68416.14179619003,12.7,Full-time,Mortgage,657,48274.27,other,7.74,60,0.7055976664660196,0.7055976664660196,972.8323177421959,0.17063206878404322,Fair,High,0
38,30362.144243756396,13.4,Full-time,Rent,658,32370.16,car,6.97,36,1.0661355054545112,1.0661355054545112,999.0526213554429,0.39485457153542863,Fair,Medium,1
39,43094.58458673484,0.5,Self-employed,Rent,591,83389.04,medical,13.99,60,1.9350236415938997,1.9350236415938997,1939.8848080769596,0.5401750108548216,Fair,Medium,1
50,77094.54857372596,21.1,Part-time,Mortgage,576,25930.97,business,11.18,36,0.33635283531366766,0.33635283531366766,851.1587906053253,0.13248544386372904,Poor,High,1
68,79455.2507868103,44.5,Part-time,Rent,567,138620.55,vacation,10.72,60,1.744636743667685,1.744636743667685,2994.6260214709146,0.45227359931278865,Poor,High,1
23,39973.479686639555,1.0,Full-time,Own,606,79252.26,vacation,11.83,36,1.9826209932503998,1.9826209932503998,2625.878840358065,0.7882862920945217,Fair,Medium,1
38,37744.4836806228,5.7,Full-time,Rent,618,74773.4,business,9.24,36,1.9810418028949497,1.9810418028949497,2386.1350495666024,0.7586173608065305,Fair,Medium,1
25,15000.0,2.6,Full-time,Mortgage,609,24205.64,home_improvement,10.32,60,1.6137093333333332,1.6137093333333332,518.1178517576343,0.41449428140610745,Fair,Low,1
59,49382.6969222504,34.8,Part-time,Own,558,48622.35,car,9.4,60,0.9846029688607831,0.9846029688607831,1018.7853515352795,0.2475649363110206,Poor,Medium,1
32,58673.91188654755,1.9,Part-time,Rent,682,25710.98,debt_consolidation,5.33,60,0.43820122390535343,0.43820122390535343,489.09468502146143,0.10002974118388692,Good,Medium,0
22,15000.0,0.4,Full-time,Rent,626,18834.07,debt_consolidation,10.87,36,1.2556046666666667,1.2556046666666667,615.4444499964329,0.49235555999714636,Fair,Low,0
47,69258.64630950351,4.1,Full-time,Own,702,87245.68,business,5.77,60,1.259708132470795,1.259708132470795,1677.3885110787169,0.29063031412704055,Good,High,0
60,59577.065784539955,19.4,Part-time,Mortgage,591,41776.96,medical,11.21,60,0.7012255378787214,0.7012255378787214,912.7137119721357,0.1838386029831597,Fair,Medium,0
47,77811.60622672444,14.1,Full-time,Own,616,98973.42,major_purchase,11.42,36,1.2719621763315756,1.2719621763315756,3259.9837321604823,0.5027502538880898,Fair,High,0
42,84796.65612346379,19.8,Self-employed,Own,669,27257.01,medical,3.8,60,0.32143967988919087,0.32143967988919087,499.52299493195693,0.07069000374797595,Fair,High,0
44,28939.33724023817,9.5,Full-time,Mortgage,565,37754.72,other,12.27,60,1.3046159173094207,1.3046159173094207,844.993220682628,0.350385309933521,Poor,Low,1
56,53220.17891134659,19.8,Full-time,Rent,540,95997.1,business,11.15,36,1.803772590842105,1.803772590842105,3149.645395908226,0.7101769577636767,Poor,Medium,1
29,46766.4694824721,7.1,Full-time,Own,662,46622.62,major_purchase,6.48,60,0.9969240893301554,0.9969240893301554,911.7883977123021,0.2339595204347945,Fair,Medium,0
38,54305.81334201264,5.5,Full-time,Own,604,84318.99,medical,5.99,36,1.552669683243069,1.552669683243069,2564.7650065416783,0.5667382216461524,Fair,Medium,1
34,53179.25155021644,8.8,Full-time,Mortgage,624,69543.42,medical,8.97,60,1.3077171636071467,1.3077171636071467,1442.5946780790823,0.3255242530181592,Fair,Medium,0
25,21478.412506646222,3.0,Self-employed,Rent,591,2272.89,car,9.35,36,0.10582206665863611,0.10582206665863611,72.6481044356009,0.04058853292613923,Fair,Low,1
36,73880.80902552001,5.0,Unemployed,Own,467,24513.43,business,14.15,60,0.33179698927677603,0.33179698927677603,572.2927319631475,0.0929539466898039,Poor,High,1
53,67448.70810204152,5.3,Full-time,Own,576,106042.0,debt_consolidation,10.11,60,1.572187266204886,1.572187266204886,2258.822874501865,0.4018738869396069,Poor,High,0
46,38525.22236429635,12.6,Full-time,Mortgage,686,6813.59,vacation,5.81,36,0.17686049766488993,0.17686049766488993,206.69653841453967,0.06438271627662749,Good,Medium,0
47,54253.61995698295,9.3,Full-time,Rent,639,103997.17,debt_consolidation,5.73,36,1.9168706177110046,1.9168706177110046,3151.088275422958,0.6969684112333339,Fair,Medium,0
41,32370.22537012684,5.3,Full-time,Rent,681,58225.77,vacation,8.37,60,1.7987446591500778,1.7987446591500778,1190.9460122185058,0.44149683801123535,Good,Medium,1
46,80643.78139526072,24.3,Self-employed,Rent,652,63588.62,debt_consolidation,8.61,60,0.7885123799978082,0.7885123799978082,1307.9917156816086,0.19463249759145992,Fair,High,1
30,26535.709024099946,4.5,Full-time,Mortgage,645,18302.46,business,11.37,60,0.68972945035603,0.68972945035603,401.32535992047735,0.18148768192596193,Fair,Low,0
36,51455.04888133882,12.8,Full-time,Mortgage,647,65068.53,vacation,7.71,60,1.2645703660695262,1.2645703660695262,1310.3428671285183,0.3055893395768374,Fair,Medium,0
42,44634.818079504585,4.1,Self-employed,Rent,590,56347.26,business,10.56,60,1.2624059517758746,1.2624059517758746,1212.7978680584752,0.3260587819755092,Fair,Medium,0
43,43735.29204847755,20.7,Full-time,Mortgage,687,11771.93,other,7.7,36,0.2691631734607289,0.2691631734607289,367.2624854246896,0.10076872975287907,Good,Medium,0
43,24312.288975699492,17.5,Part-time,Rent,600,12380.61,other,4.14,60,0.5092325947743798,0.5092325947743798,228.79080051662424,0.1129260025225782,Fair,Low,1
38,55582.78853638393,13.7,Full-time,Own,614,72773.8,debt_consolidation,10.72,60,1.3092865960181723,1.3092865960181723,1572.1356982158857,0.3394149317686963,Fair,Medium,0
35,62284.32895892928,5.5,Self-employed,Mortgage,625,100991.8,home_improvement,8.24,36,1.6214640454197506,1.6214640454197506,3175.9093541595716,0.6118860536338997,Fair,High,1
77,82446.92695748883,27.2,Part-time,Rent,591,38321.72,major_purchase,11.03,60,0.4648047103048412,0.4648047103048412,833.7805051294387,0.1213552333698528,Fair,High,1
50,38685.97005468095,17.2,Self-employed,Mortgage,559,55462.96,car,10.63,60,1.4336711712697265,1.4336711712697265,1195.6902435061807,0.3708911241412194,Poor,Medium,0
44,66287.02877666065,18.2,Self-employed,Own,633,116261.02,debt_consolidation,6.97,60,1.7539030206304098,1.7539030206304098,2300.4623308071787,0.41645474958150375,Fair,High,1
37,20645.362814253687,13.6,Full-time,Rent,574,6685.58,other,9.67,36,0.3238296202469367,0.3238296202469367,214.69052772449513,0.12478765114824028,Poor,Low,1
34,59818.41776803744,1.0,Full-time,Rent,655,55888.14,major_purchase,8.48,60,0.9342965274795768,0.9342965274795768,1146.0921308300335,0.22991423182224405,Fair,Medium,0
38,33044.24264720611,15.4,Full-time,Rent,638,56705.75,vacation,9.22,36,1.7160553687192606,1.7160553687192606,1809.0394461780654,0.6569517596727924,Fair,Medium,1
43,36416.71055254586,20.6,Part-time,Own,556,29285.99,other,11.37,60,0.8041909759461414,0.8041909759461414,642.1656147521974,0.21160580568932383,Poor,Medium,1
21,28726.93631696937,0.0,Full-time,Rent,650,17579.99,business,8.7,60,0.6119688436673031,0.6119688436673031,362.3773661866596,0.15137459652010238,Fair,Low,0
21,15000.0,0.0,Self-employed,Rent,528,22750.02,home_improvement,14.35,36,1.5166680000000001,1.5166680000000001,781.4146770523092,0.6251317416418474,Poor,Low,1
32,28376.384628059488,9.0,Full-time,Rent,661,24445.63,major_purchase,10.12,60,0.8614779620595984,0.8614779620595984,520.8419602903989,0.22025721759157726,Fair,Low,1
42,57004.64424430239,11.5,Self-employed,Rent,601,82200.26,car,11.52,36,1.441992333952964,1.441992333952964,2711.4182469984053,0.5707783882404096,Fair,Medium,1
37,15000.0,13.1,Full-time,Rent,608,5102.15,car,11.05,60,0.3401433333333333,0.3401433333333333,111.06037062839722,0.08884829650271778,Fair,Low,0
57,95399.00055333161,29.3,Full-time,Rent,641,109868.24,car,8.95,36,1.1516707655504164,1.1516707655504164,3491.22451692245,0.4391523387045203,Fair,High,1
22,26925.788427664036,0.1,Full-time,Mortgage,601,22105.42,debt_consolidation,10.99,60,0.820975774187117,0.820975774187117,480.5151595025687,0.214150903306755,Fair,Low,1
30,17046.18778004877,5.5,Full-time,Rent,611,34005.09,debt_consolidation,11.84,60,1.9948794674079733,1.9948794674079733,753.6778977830184,0.5305664169663596,Fair,Low,1
